origin_manifest,origin_row,record_id,identity_key,title,institution,source_url,accessed_at,document_date,document_type,local_path,sha256,version_or_validity,purpose,status,notes,conflict_group,conflict_fields,conflict_status,original_metadata_json
administracao/dados/fontes.csv,7,md5_indicadores_trajetoria_educacao_superior_2014_2023.txt,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2014_2023.txt,,INEP,,2026-09-04,,md5_oficial,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2014_2023.txt,78a6704bb170ec1df9162ef163f3e2904546789f5f3d81ea913a1212d3fe13e4,,,versionado,,,,single-origin,"{""arquivo"": ""md5_indicadores_trajetoria_educacao_superior_2014_2023.txt"", ""caminho_local"": ""administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2014_2023.txt"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""78a6704bb170ec1df9162ef163f3e2904546789f5f3d81ea913a1212d3fe13e4"", ""status"": ""versionado"", ""tamanho_bytes"": ""181"", ""tipo"": ""md5_oficial"", ""url_oficial"": """"}"
administracao/dados/fontes.csv,8,md5_indicadores_trajetoria_educacao_superior_2015_2024.txt,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2015_2024.txt,,INEP,,2026-09-04,,md5_oficial,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2015_2024.txt,f8b74c2aa59fa765bb9c8560ea556048ed1403eb03cc94b6aea3abef4b60c5f0,,,versionado,,,,single-origin,"{""arquivo"": ""md5_indicadores_trajetoria_educacao_superior_2015_2024.txt"", ""caminho_local"": ""administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2015_2024.txt"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""f8b74c2aa59fa765bb9c8560ea556048ed1403eb03cc94b6aea3abef4b60c5f0"", ""status"": ""versionado"", ""tamanho_bytes"": ""181"", ""tipo"": ""md5_oficial"", ""url_oficial"": """"}"
administracao/dados/fontes.csv,9,md5_indicadores_trajetoria_educacao_superior_2016_2024.txt,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2016_2024.txt,,INEP,,2026-09-04,,md5_oficial,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2016_2024.txt,8037aaa02028c71b61b0624c75c31ace92796c9d1956882e2982778580ce24ac,,,versionado,,,,single-origin,"{""arquivo"": ""md5_indicadores_trajetoria_educacao_superior_2016_2024.txt"", ""caminho_local"": ""administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2016_2024.txt"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""8037aaa02028c71b61b0624c75c31ace92796c9d1956882e2982778580ce24ac"", ""status"": ""versionado"", ""tamanho_bytes"": ""181"", ""tipo"": ""md5_oficial"", ""url_oficial"": """"}"
administracao/dados/fontes.csv,10,md5_indicadores_trajetoria_educacao_superior_2017_2024.txt,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2017_2024.txt,,INEP,,2026-09-04,,md5_oficial,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2017_2024.txt,f3e22ab9f6221cf77bfbf8382ecae8e58dcfe862be3d8e4845e163be680e7f55,,,versionado,,,,single-origin,"{""arquivo"": ""md5_indicadores_trajetoria_educacao_superior_2017_2024.txt"", ""caminho_local"": ""administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2017_2024.txt"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""f3e22ab9f6221cf77bfbf8382ecae8e58dcfe862be3d8e4845e163be680e7f55"", ""status"": ""versionado"", ""tamanho_bytes"": ""181"", ""tipo"": ""md5_oficial"", ""url_oficial"": """"}"
administracao/dados/fontes.csv,11,md5_indicadores_trajetoria_educacao_superior_2018_2024.txt,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2018_2024.txt,,INEP,,2026-09-04,,md5_oficial,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2018_2024.txt,26850ab1e06a21fa262e209a477d2ed96f9d74673b96fef9fa0210d7ab2a64a6,,,versionado,,,,single-origin,"{""arquivo"": ""md5_indicadores_trajetoria_educacao_superior_2018_2024.txt"", ""caminho_local"": ""administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2018_2024.txt"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""26850ab1e06a21fa262e209a477d2ed96f9d74673b96fef9fa0210d7ab2a64a6"", ""status"": ""versionado"", ""tamanho_bytes"": ""181"", ""tipo"": ""md5_oficial"", ""url_oficial"": """"}"
administracao/dados/fontes.csv,12,md5_indicadores_trajetoria_educacao_superior_2019_2024.txt,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2019_2024.txt,,INEP,,2026-09-04,,md5_oficial,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2019_2024.txt,2b545914474fb2bb5f9cdb43fd1b7fc4695a61ce330385015130f802ebc33aac,,,versionado,,,,single-origin,"{""arquivo"": ""md5_indicadores_trajetoria_educacao_superior_2019_2024.txt"", ""caminho_local"": ""administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2019_2024.txt"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""2b545914474fb2bb5f9cdb43fd1b7fc4695a61ce330385015130f802ebc33aac"", ""status"": ""versionado"", ""tamanho_bytes"": ""181"", ""tipo"": ""md5_oficial"", ""url_oficial"": """"}"
administracao/dados/fontes.csv,13,md5_indicadores_trajetoria_educacao_superior_2020_2024.txt,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2020_2024.txt,,INEP,,2026-09-04,,md5_oficial,administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2020_2024.txt,77ee15dd7e3c673e77686659b52fafc8250770ce11bac354cd7ce7b080c07048,,,versionado,,,,single-origin,"{""arquivo"": ""md5_indicadores_trajetoria_educacao_superior_2020_2024.txt"", ""caminho_local"": ""administracao/dados/inep/fontes/md5/md5_indicadores_trajetoria_educacao_superior_2020_2024.txt"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""77ee15dd7e3c673e77686659b52fafc8250770ce11bac354cd7ce7b080c07048"", ""status"": ""versionado"", ""tamanho_bytes"": ""181"", ""tipo"": ""md5_oficial"", ""url_oficial"": """"}"
administracao/dados/fontes.csv,14,inep-trajetoria.html,administracao/dados/inep/fontes/paginas/inep-trajetoria.html,,INEP,https://www.gov.br/inep/pt-br/acesso-a-informacao/dados-abertos/indicadores-educacionais/indicadores-de-trajetoria-da-educacao-superior,2026-09-04,,pagina_html,administracao/dados/inep/fontes/paginas/inep-trajetoria.html,5c3cd8de65aa2ce107cd5651b701e2bb9c37b7f61c6ab7a3e0466b0e243c4e67,,,versionado,,,,single-origin,"{""arquivo"": ""inep-trajetoria.html"", ""caminho_local"": ""administracao/dados/inep/fontes/paginas/inep-trajetoria.html"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""5c3cd8de65aa2ce107cd5651b701e2bb9c37b7f61c6ab7a3e0466b0e243c4e67"", ""status"": ""versionado"", ""tamanho_bytes"": ""218202"", ""tipo"": ""pagina_html"", ""url_oficial"": ""https://www.gov.br/inep/pt-br/acesso-a-informacao/dados-abertos/indicadores-educacionais/indicadores-de-trajetoria-da-educacao-superior""}"
administracao/dados/fontes.csv,15,ata-cepe-13-12-2019.pdf,administracao/dados/ufpr/fontes/ata-cepe-13-12-2019.pdf,,UFPR,https://soc.ufpr.br/wp-content/uploads/2020/03/Ata-CEPE-13.12.2019.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/ata-cepe-13-12-2019.pdf,72f5bca84b454e894743b334f673986ab59675127f4ef9d575ae0970692b6198,,,versionado,,,,single-origin,"{""arquivo"": ""ata-cepe-13-12-2019.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/ata-cepe-13-12-2019.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""72f5bca84b454e894743b334f673986ab59675127f4ef9d575ae0970692b6198"", ""status"": ""versionado"", ""tamanho_bytes"": ""237970"", ""tipo"": ""documento"", ""url_oficial"": ""https://soc.ufpr.br/wp-content/uploads/2020/03/Ata-CEPE-13.12.2019.pdf""}"
administracao/dados/fontes.csv,16,edital-28-2025-nc-prograp-ps-2026.pdf,administracao/dados/ufpr/fontes/edital-28-2025-nc-prograp-ps-2026.pdf,,UFPR,https://servicos.nc.ufpr.br/PortalNC/obterDocumento?pub=8601,2026-09-04,,documento,administracao/dados/ufpr/fontes/edital-28-2025-nc-prograp-ps-2026.pdf,8d0e37321953947b68c0989bba524c92daf710c13b522d619ce5a5a3d2efd092,,,versionado,,administracao/dados/ufpr/fontes/edital-28-2025-nc-prograp-ps-2026.pdf,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""edital-28-2025-nc-prograp-ps-2026.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/edital-28-2025-nc-prograp-ps-2026.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""8d0e37321953947b68c0989bba524c92daf710c13b522d619ce5a5a3d2efd092"", ""status"": ""versionado"", ""tamanho_bytes"": ""1656741"", ""tipo"": ""documento"", ""url_oficial"": ""https://servicos.nc.ufpr.br/PortalNC/obterDocumento?pub=8601""}"
administracao/dados/fontes.csv,17,noticia-lancamento-observatorio.html,administracao/dados/ufpr/fontes/paginas/noticia-lancamento-observatorio.html,,UFPR,https://ufpr.br/ufpr-lanca-observatorio-de-dados-de-evasao-e-baixa-procura/,2026-09-04,,pagina_html,administracao/dados/ufpr/fontes/paginas/noticia-lancamento-observatorio.html,cb4b75c84f97528e6c29e1294a9260665485e6e7e55fe6e6af8c0e904f943f3b,,,versionado,,,,single-origin,"{""arquivo"": ""noticia-lancamento-observatorio.html"", ""caminho_local"": ""administracao/dados/ufpr/fontes/paginas/noticia-lancamento-observatorio.html"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""cb4b75c84f97528e6c29e1294a9260665485e6e7e55fe6e6af8c0e904f943f3b"", ""status"": ""versionado"", ""tamanho_bytes"": ""107980"", ""tipo"": ""pagina_html"", ""url_oficial"": ""https://ufpr.br/ufpr-lanca-observatorio-de-dados-de-evasao-e-baixa-procura/""}"
administracao/dados/fontes.csv,18,observatorio-inicio.html,administracao/dados/ufpr/fontes/paginas/observatorio-inicio.html,,UFPR,https://ufpr.br/observaevasao/,2026-09-04,,pagina_html,administracao/dados/ufpr/fontes/paginas/observatorio-inicio.html,7775819c2cd764487c3b59f8dea8bff43652a6b849b0355d46193c9ec9d4fd73,,,versionado,,,,single-origin,"{""arquivo"": ""observatorio-inicio.html"", ""caminho_local"": ""administracao/dados/ufpr/fontes/paginas/observatorio-inicio.html"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""7775819c2cd764487c3b59f8dea8bff43652a6b849b0355d46193c9ec9d4fd73"", ""status"": ""versionado"", ""tamanho_bytes"": ""92597"", ""tipo"": ""pagina_html"", ""url_oficial"": ""https://ufpr.br/observaevasao/""}"
administracao/dados/fontes.csv,19,observatorio-painel.html,administracao/dados/ufpr/fontes/paginas/observatorio-painel.html,,UFPR,https://ufpr.br/observaevasao/painel/,2026-09-04,,pagina_html,administracao/dados/ufpr/fontes/paginas/observatorio-painel.html,f0a5cc85c59f343c2e3a4f0fb04d1939b750634cff4362b49735472837220bef,,,versionado,,,,single-origin,"{""arquivo"": ""observatorio-painel.html"", ""caminho_local"": ""administracao/dados/ufpr/fontes/paginas/observatorio-painel.html"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""f0a5cc85c59f343c2e3a4f0fb04d1939b750634cff4362b49735472837220bef"", ""status"": ""versionado"", ""tamanho_bytes"": ""71168"", ""tipo"": ""pagina_html"", ""url_oficial"": ""https://ufpr.br/observaevasao/painel/""}"
administracao/dados/fontes.csv,20,planejamento-estrategico-exatas-2016-2020.pdf,administracao/dados/ufpr/fontes/planejamento-estrategico-exatas-2016-2020.pdf,,UFPR,https://exatas.ufpr.br/wp-content/uploads/2019/04/PLANEJAMENTO-ESTRAT%C3%89GICO-ET-2016-2020.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/planejamento-estrategico-exatas-2016-2020.pdf,b7055ed06f8ff1ac6035eb2965b53655187c40f518faf46f85331df15cda1b59,,,versionado,,,,single-origin,"{""arquivo"": ""planejamento-estrategico-exatas-2016-2020.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/planejamento-estrategico-exatas-2016-2020.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""b7055ed06f8ff1ac6035eb2965b53655187c40f518faf46f85331df15cda1b59"", ""status"": ""versionado"", ""tamanho_bytes"": ""376925"", ""tipo"": ""documento"", ""url_oficial"": ""https://exatas.ufpr.br/wp-content/uploads/2019/04/PLANEJAMENTO-ESTRAT%C3%89GICO-ET-2016-2020.pdf""}"
administracao/dados/fontes.csv,21,relatorio-evasao-analise-modelagem-ufpr-2026.pdf,administracao/dados/ufpr/fontes/relatorio-evasao-analise-modelagem-ufpr-2026.pdf,,UFPR,https://ufpr.br/observaevasao/wp-content/uploads/sites/27/2026/05/relatorio-de-evasao-analise-e-modelagem.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/relatorio-evasao-analise-modelagem-ufpr-2026.pdf,a51a500b946ac8717237cd4ec43a7eeb30f203284201c8092ede5e49a94f9194,,,versionado,,administracao/dados/ufpr/fontes/relatorio-evasao-analise-modelagem-ufpr-2026.pdf,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""relatorio-evasao-analise-modelagem-ufpr-2026.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/relatorio-evasao-analise-modelagem-ufpr-2026.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""a51a500b946ac8717237cd4ec43a7eeb30f203284201c8092ede5e49a94f9194"", ""status"": ""versionado"", ""tamanho_bytes"": ""1391890"", ""tipo"": ""documento"", ""url_oficial"": ""https://ufpr.br/observaevasao/wp-content/uploads/sites/27/2026/05/relatorio-de-evasao-analise-e-modelagem.pdf""}"
administracao/dados/fontes.csv,22,resolucao-04-2019-cepe-vagas-2019-2020.pdf,administracao/dados/ufpr/fontes/resolucao-04-2019-cepe-vagas-2019-2020.pdf,,UFPR,https://soc.ufpr.br/wp-content/uploads/2019/08/Res.-04-19-CEPE-Quadro-de-vagas-processo-seletivo-2019-2020-Alterada-pela-Resolu%C3%A7%C3%A3o-55.19-CEPE.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/resolucao-04-2019-cepe-vagas-2019-2020.pdf,9b59680205c030c925d1e0cbc56ad4e89ad2d430228c230e14bc4261d2a75019,,,versionado,,,,single-origin,"{""arquivo"": ""resolucao-04-2019-cepe-vagas-2019-2020.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/resolucao-04-2019-cepe-vagas-2019-2020.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""9b59680205c030c925d1e0cbc56ad4e89ad2d430228c230e14bc4261d2a75019"", ""status"": ""versionado"", ""tamanho_bytes"": ""265105"", ""tipo"": ""documento"", ""url_oficial"": ""https://soc.ufpr.br/wp-content/uploads/2019/08/Res.-04-19-CEPE-Quadro-de-vagas-processo-seletivo-2019-2020-Alterada-pela-Resolu%C3%A7%C3%A3o-55.19-CEPE.pdf""}"
administracao/dados/fontes.csv,23,resolucao-06-2024-cepe-vagas-2024-2025.pdf,administracao/dados/ufpr/fontes/resolucao-06-2024-cepe-vagas-2024-2025.pdf,,UFPR,https://soc.ufpr.br/wp-content/uploads/2024/04/RESOLUCAO-No-06-24-CEPE.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/resolucao-06-2024-cepe-vagas-2024-2025.pdf,80192700265b59c18d504813d7d3391f03d567681047001f81f56b701bddcff5,,,versionado,,,,single-origin,"{""arquivo"": ""resolucao-06-2024-cepe-vagas-2024-2025.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/resolucao-06-2024-cepe-vagas-2024-2025.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""80192700265b59c18d504813d7d3391f03d567681047001f81f56b701bddcff5"", ""status"": ""versionado"", ""tamanho_bytes"": ""1385070"", ""tipo"": ""documento"", ""url_oficial"": ""https://soc.ufpr.br/wp-content/uploads/2024/04/RESOLUCAO-No-06-24-CEPE.pdf""}"
administracao/dados/fontes.csv,24,resolucao-14-2017-cepe-vagas-2017-2018.pdf,administracao/dados/ufpr/fontes/resolucao-14-2017-cepe-vagas-2017-2018.pdf,,UFPR,https://soc.ufpr.br/wp-content/uploads/2020/05/Res.-14-17-CEPE-Quadro-de-vagas-processo-seletivo-2017-2018_altera%C3%A7%C3%A3o-3-pela-Resolu%C3%A7%C3%A3o-n%C2%BA36.17-CEPE.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/resolucao-14-2017-cepe-vagas-2017-2018.pdf,9367b16dcae7dcdad43e26bd20f64e985729bb4695deb03505dcad25845280b2,,,versionado,,,,single-origin,"{""arquivo"": ""resolucao-14-2017-cepe-vagas-2017-2018.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/resolucao-14-2017-cepe-vagas-2017-2018.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""9367b16dcae7dcdad43e26bd20f64e985729bb4695deb03505dcad25845280b2"", ""status"": ""versionado"", ""tamanho_bytes"": ""268107"", ""tipo"": ""documento"", ""url_oficial"": ""https://soc.ufpr.br/wp-content/uploads/2020/05/Res.-14-17-CEPE-Quadro-de-vagas-processo-seletivo-2017-2018_altera%C3%A7%C3%A3o-3-pela-Resolu%C3%A7%C3%A3o-n%C2%BA36.17-CEPE.pdf""}"
administracao/dados/fontes.csv,25,resolucao-38-2022-cepe-vagas-2022-2023.pdf,administracao/dados/ufpr/fontes/resolucao-38-2022-cepe-vagas-2022-2023.pdf,,UFPR,https://soc.ufpr.br/wp-content/uploads/2022/07/RESOLU%C3%87%C3%83O-N%C2%BA-38-22-alt.-pela-Res.-50-22-CEPE.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/resolucao-38-2022-cepe-vagas-2022-2023.pdf,52e34e0c4c064020462a39691edca8e819cd8d0bc5551a697b77505b6477293b,,,versionado,,,,single-origin,"{""arquivo"": ""resolucao-38-2022-cepe-vagas-2022-2023.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/resolucao-38-2022-cepe-vagas-2022-2023.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""52e34e0c4c064020462a39691edca8e819cd8d0bc5551a697b77505b6477293b"", ""status"": ""versionado"", ""tamanho_bytes"": ""150603"", ""tipo"": ""documento"", ""url_oficial"": ""https://soc.ufpr.br/wp-content/uploads/2022/07/RESOLU%C3%87%C3%83O-N%C2%BA-38-22-alt.-pela-Res.-50-22-CEPE.pdf""}"
administracao/dados/fontes.csv,26,resolucao-57-2021-cepe-vagas-2021-2022.pdf,administracao/dados/ufpr/fontes/resolucao-57-2021-cepe-vagas-2021-2022.pdf,,UFPR,https://soc.ufpr.br/wp-content/uploads/2021/11/RESOLU%C3%87%C3%83O-N%C2%BA-57-21-CEPE-alterada-pela-Res.-64-21-CEPE.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/resolucao-57-2021-cepe-vagas-2021-2022.pdf,595b5077a66f0aee1e95c60b42dd3a68b66a5dc608fec1537ba5dce9e52a6f19,,,versionado,,,,single-origin,"{""arquivo"": ""resolucao-57-2021-cepe-vagas-2021-2022.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/resolucao-57-2021-cepe-vagas-2021-2022.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""595b5077a66f0aee1e95c60b42dd3a68b66a5dc608fec1537ba5dce9e52a6f19"", ""status"": ""versionado"", ""tamanho_bytes"": ""1087107"", ""tipo"": ""documento"", ""url_oficial"": ""https://soc.ufpr.br/wp-content/uploads/2021/11/RESOLU%C3%87%C3%83O-N%C2%BA-57-21-CEPE-alterada-pela-Res.-64-21-CEPE.pdf""}"
administracao/dados/fontes.csv,27,resolucao-68-2020-cepe-vagas-2020-2021.pdf,administracao/dados/ufpr/fontes/resolucao-68-2020-cepe-vagas-2020-2021.pdf,,UFPR,https://soc.ufpr.br/wp-content/uploads/2020/11/RESOLU%C3%87%C3%83O-N%C2%BA-68-2020-CEPE-alterada-pela-Res.-85-2020-e-Ad-Referendum-CEPE.pdf,2026-09-04,,documento,administracao/dados/ufpr/fontes/resolucao-68-2020-cepe-vagas-2020-2021.pdf,c4ba184496645bbe954b7ece9a685cd342cddd19a4d4e752a18ca61c23137b2b,,,versionado,,,,single-origin,"{""arquivo"": ""resolucao-68-2020-cepe-vagas-2020-2021.pdf"", ""caminho_local"": ""administracao/dados/ufpr/fontes/resolucao-68-2020-cepe-vagas-2020-2021.pdf"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""UFPR"", ""sha256"": ""c4ba184496645bbe954b7ece9a685cd342cddd19a4d4e752a18ca61c23137b2b"", ""status"": ""versionado"", ""tamanho_bytes"": ""1070228"", ""tipo"": ""documento"", ""url_oficial"": ""https://soc.ufpr.br/wp-content/uploads/2020/11/RESOLU%C3%87%C3%83O-N%C2%BA-68-2020-CEPE-alterada-pela-Res.-85-2020-e-Ad-Referendum-CEPE.pdf""}"
administracao/dados/fontes.csv,28,Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip,administracao/dados/inep/fontes/pacotes/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip,3b860b06d8aeeca28ce7e3d6ae7f367ad537a8737534b16dc62c7498a093ea46,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""3b860b06d8aeeca28ce7e3d6ae7f367ad537a8737534b16dc62c7498a093ea46"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""55646455"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Educacionais_Indicadores_Fluxo_Educacao_Superior_2010_2019.zip""}"
administracao/dados/fontes.csv,29,Indicadores_Fluxo_ES_2011_2020.zip,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2011_2020.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2011_2020.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2011_2020.zip,fd1d513c37948b0e7a9c52cd1ed3c729e289b0b28e1f52467b924d2d88006ea0,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2011_2020.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""Indicadores_Fluxo_ES_2011_2020.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2011_2020.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""fd1d513c37948b0e7a9c52cd1ed3c729e289b0b28e1f52467b924d2d88006ea0"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""56667985"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2011_2020.zip""}"
administracao/dados/fontes.csv,30,Indicadores_Fluxo_ES_2012_2021.zip,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2012_2021.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2012_2021.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2012_2021.zip,ad9988da27173ff020818caad12ee3d7ef666ee324c1b9dfabd38e6d4ff6de81,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2012_2021.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""Indicadores_Fluxo_ES_2012_2021.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/Indicadores_Fluxo_ES_2012_2021.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""ad9988da27173ff020818caad12ee3d7ef666ee324c1b9dfabd38e6d4ff6de81"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""58750181"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/Indicadores_Fluxo_ES_2012_2021.zip""}"
administracao/dados/fontes.csv,31,indicadores_fluxo_es_2013-2022.zip,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2013-2022.zip,,INEP,https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2013-2022.zip,2026-09-04,,zip_dados_oficial,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2013-2022.zip,eea6ba4506c85c2c8ea474b07397e743158f8f9963162f9137dadf8aac716320,,,versionado_lfs,,administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2013-2022.zip,status|title|version_or_validity,metadata-differences-not-adjudicated,"{""arquivo"": ""indicadores_fluxo_es_2013-2022.zip"", ""caminho_local"": ""administracao/dados/inep/fontes/pacotes/indicadores_fluxo_es_2013-2022.zip"", ""data_consulta"": ""2026-09-04"", ""instituicao"": ""INEP"", ""sha256"": ""eea6ba4506c85c2c8ea474b07397e743158f8f9963162f9137dadf8aac716320"", ""status"": ""versionado_lfs"", ""tamanho_bytes"": ""74403247"", ""tipo"": ""zip_dados_oficial"", ""url_oficial"": ""https://download.inep.gov.br/informacoes_estatisticas/indicadores_educacionais/indicadores_fluxo_es_2013-2022.zip""}"
