source_worksheet,source_cell,source_row,source_workbook,workbook_sha256,period,period_source,id_pesquisa,questionnaire_id,question_id,questionnaire,question,course_code,course_literal,sector_code,sector_literal,response_type,institution,category,value,unit,universe,denominator,notes,structural_status
dados,A13374:N13374,13374,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1085,AVALIAÇÃO DE SERVIÇOS,Biblioteca(s):,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13375:N13375,13375,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1086,AVALIAÇÃO DE SERVIÇOS,"Laboratório(s), quando houver:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,8,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13376:N13376,13376,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1087,AVALIAÇÃO DE SERVIÇOS,Unidade de atendimento ao público da PROGRAD:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13377:N13377,13377,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1088,AVALIAÇÃO DE SERVIÇOS,Unidade de estágio da PROGRAD:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13378:N13378,13378,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1089,AVALIAÇÃO DE SERVIÇOS,Unidade da extensão da PROEC:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13379:N13379,13379,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1090,AVALIAÇÃO DE SERVIÇOS,"Unidade de apoio pedagógico, psicológico e social da PRAE:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13380:N13380,13380,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1091,AVALIAÇÃO DE SERVIÇOS,Unidade de apoio à saúde (Casas) da PROGEPE:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13381:N13381,13381,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1092,AVALIAÇÃO DE SERVIÇOS,"SIPAD (Superintendência de Inclusão, Políticas Afirmativas e Diversidade):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13382:N13382,13382,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1093,AVALIAÇÃO DE SERVIÇOS,Ouvidoria da UFPR:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,Não utilizei o serviço,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13383:N13383,13383,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1094,AVALIAÇÃO DE SERVIÇOS,"Indique sua satisfação com a qualidade dos serviços da UFPR de forma geral, considerando os serviços que você demanda e não foram listados acima. Considere em sua resposta o alcance dos objetivos da instituição previstos em sua missão:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,C,UFPR,AVALIAÇÃO DE SERVIÇOS,6,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13384:N13384,13384,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,291,1095,AVALIAÇÃO DE SERVIÇOS,Unidade da cultura da PROEC:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AVALIAÇÃO DE SERVIÇOS,2,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13385:N13385,13385,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,292,1096,INSTRUMENTO E FERRAMENTA DE PESQUISA,Objetividade e clareza deste formulário avaliativo:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,D,UFPR,INSTRUMENTO E FERRAMENTA DE PESQUISA,Excelente,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13386:N13386,13386,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,292,1097,INSTRUMENTO E FERRAMENTA DE PESQUISA,Funcionalidade desta ferramenta desenvolvida pela Agtic para aplicação de pesquisas:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,D,UFPR,INSTRUMENTO E FERRAMENTA DE PESQUISA,Excelente,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13387:N13387,13387,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,298,1106,NÚCLEOS DE TECNOLOGIAS EDUCACIONAIS (NTEs),Você conhece os Núcleos de Tecnologias Educacionais (NTEs)? ,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,B,UFPR,NÚCLEOS DE TECNOLOGIAS EDUCACIONAIS (NTEs),Não,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13388:N13388,13388,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,299,1068,LABORATÓRIOS,Você utilizou um ou mais laboratórios da UFPR?,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,B,UFPR,LABORATÓRIOS,Sim,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13389:N13389,13389,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,299,1069,LABORATÓRIOS,"Avalie a adequação e flexibilidade de organização do espaço físico no(s) laboratório(s), incluindo as condições de conforto do ambiente:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,LABORATÓRIOS,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13390:N13390,13390,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,299,1070,LABORATÓRIOS,"Avalie as condições e disponibilidade de equipamentos e recursos de tecnologia da informação e comunicação no(s) laboratório(s), incluindo a manutenção e modernização:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,LABORATÓRIOS,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13391:N13391,13391,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,10562,299,1071,LABORATÓRIOS,"Avalie as orientações e disponibilização de informações no(s) laboratório(s) sobre as normas internas de segurança (equipamento de proteção individual, manuseio de produtos, etc.):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,LABORATÓRIOS,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13392:N13392,13392,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,283,1052,SEGURANÇA,Proteção e segurança predial e do patrimônio público:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SEGURANÇA,Ruim,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13393:N13393,13393,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,283,1053,SEGURANÇA,Proteção e segurança das pessoas nos campi:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SEGURANÇA,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13394:N13394,13394,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,283,1054,SEGURANÇA,"Adequação às normas de segurança dos ambientes externos e internos (plano de fuga em caso de incêndio, brigada de incêndio, placas de sinalização, sinais de trânsito, etc.):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SEGURANÇA,Péssimo,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13395:N13395,13395,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,284,1055,AMBIENTES,"Conservação e manutenção das áreas internas comuns (corredores, auditórios, espaços de convivência e alimentação, etc.):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AMBIENTES,Ruim,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13396:N13396,13396,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,284,1056,AMBIENTES,"Conservação e manutenção das áreas externas (calçadas, vias de acesso, outros):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AMBIENTES,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13397:N13397,13397,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,284,1057,AMBIENTES,Instalações sanitárias:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AMBIENTES,Péssimo,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13398:N13398,13398,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,284,1058,AMBIENTES,"Acessibilidade (elevadores, rampas de acesso, adequação às demandas de pessoas com deficiência):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,AMBIENTES,Ruim,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13399:N13399,13399,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,285,1059,SERVIÇOS TERCEIRIZADOS,Qualidade dos serviços de limpeza e higiene dos ambientes:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SERVIÇOS TERCEIRIZADOS,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13400:N13400,13400,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,285,1060,SERVIÇOS TERCEIRIZADOS,Qualidade dos serviços de manutenção dos ambientes internos e externos:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SERVIÇOS TERCEIRIZADOS,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13401:N13401,13401,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,285,1061,SERVIÇOS TERCEIRIZADOS,Qualidade do atendimento nos restaurantes universitários :,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SERVIÇOS TERCEIRIZADOS,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13402:N13402,13402,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,285,1062,SERVIÇOS TERCEIRIZADOS,"Qualidade dos serviços de atendimento ao público: recepções, portarias e guaritas:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SERVIÇOS TERCEIRIZADOS,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13403:N13403,13403,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,286,1063,SALAS DE AULA,"Adequação e flexibilidade de organização do espaço perante às necessidades do curso, incluindo as condições de conforto do ambiente:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SALAS DE AULA,Ruim,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13404:N13404,13404,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,286,1064,SALAS DE AULA,"Recursos de tecnologia da informação e comunicação, incluindo as ações de modernização dos equipamentos:",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,SALAS DE AULA,Regular,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13405:N13405,13405,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,289,1072,BIBLIOTECAS,Atualização e manutenção do acervo físico e/ou digital:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,BIBLIOTECAS,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13406:N13406,13406,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,289,1073,BIBLIOTECAS,Uso do catálogo eletrônico (acervo.ufpr.br):,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,BIBLIOTECAS,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13407:N13407,13407,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,289,1074,BIBLIOTECAS,Horário(s) de funcionamento:,40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,BIBLIOTECAS,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
dados,A13408:N13408,13408,administracao/historico/fontes/documentos/cpa-avaliacao-curso-informatica-biomedica-2022.xlsx,4c968ff6e4c32b9d023cfd4f783c0a38b3474bbcde231c383587a9198771cf40,AVALIAÇÃO DE CURSOS 2022 (13 a 28 de fevereiro 2023),Questoes!C2:C48,11376,289,1075,BIBLIOTECAS,"Canais de comunicação (portal do SiBi, redes sociais e outros):",40001016064G0,INFORMÁTICA BIOMÉDICA,110,SETOR DE CIÊNCIAS EXATAS,A,UFPR,BIBLIOTECAS,Bom,literal response,three course respondents as explicitly labelled in Quantidade de respostas,3,One source response row. ID_PESQUISA is retained literally and is not reinterpreted as a person identifier. Course code/name are copied from the same row; respondent count is copied from the course quantity table.,direct source row; no category reinterpretation
